question_id,question,answer1_id,answer1,answer2_id,answer2
02476285f0673b06c7754deed4517e54c50c42b5, what animals have overun mrs. twitchit's house? ,02476285f0673b06c7754deed4517e54c50c42b5, there he meets the rats mr. samuel whiskers and his wife anna maria. ,02476285f0673b06c7754deed4517e54c50c42b5, there he meets the rats  mr. samuel whiskers and his wife anna maria. 
02476285f0673b06c7754deed4517e54c50c42b5, where does mrs. twitchit place moppet and mittens? ,02476285f0673b06c7754deed4517e54c50c42b5, tom kitten is a young cat who lives with his mother  mrs. tabitha twitchit  and sisters  moppet and mittens  in a house overrun with rats. ,02476285f0673b06c7754deed4517e54c50c42b5, tom kitten is a young cat who lives with his mother mrs. tabitha twitchit and sisters moppet and mittens in a house overrun with rats. 
02476285f0673b06c7754deed4517e54c50c42b5, where does tom kitten hide? ,02476285f0673b06c7754deed4517e54c50c42b5, tom kitten is a young cat who lives with his mother mrs. tabitha twitchit and sisters moppet and mittens in a house overrun with rats. ,02476285f0673b06c7754deed4517e54c50c42b5, tom kitten is a young cat who lives with his mother  mrs. tabitha twitchit  and sisters  moppet and mittens  in a house overrun with rats. 
02476285f0673b06c7754deed4517e54c50c42b5, what do the rats plan to do with tom? ,02476285f0673b06c7754deed4517e54c50c42b5, tom is so affected by the incident that while his sisters become fine rat catchers he is afraid of anything larger than a mouse. ,02476285f0673b06c7754deed4517e54c50c42b5, there he meets the rats mr. samuel whiskers and his wife anna maria. 
02476285f0673b06c7754deed4517e54c50c42b5, what ingredients do the rats cover tom with? ,02476285f0673b06c7754deed4517e54c50c42b5, tom is so affected by the incident that while his sisters become fine rat catchers he is afraid of anything larger than a mouse. ,02476285f0673b06c7754deed4517e54c50c42b5, there he meets the rats  mr. samuel whiskers and his wife anna maria. 
02476285f0673b06c7754deed4517e54c50c42b5, where do sam whiskers and anna maria escape to? ,02476285f0673b06c7754deed4517e54c50c42b5, there he meets the rats mr. samuel whiskers and his wife anna maria. ,02476285f0673b06c7754deed4517e54c50c42b5, there he meets the rats  mr. samuel whiskers and his wife anna maria. 
02476285f0673b06c7754deed4517e54c50c42b5, what do moppet and mittens become afterwards? ,02476285f0673b06c7754deed4517e54c50c42b5, tom kitten is a young cat who lives with his mother mrs. tabitha twitchit and sisters moppet and mittens in a house overrun with rats. ,02476285f0673b06c7754deed4517e54c50c42b5, tom kitten is a young cat who lives with his mother  mrs. tabitha twitchit  and sisters  moppet and mittens  in a house overrun with rats. 
02476285f0673b06c7754deed4517e54c50c42b5," ""what kind of a sin do tom ",02476285f0673b06c7754deed4517e54c50c42b5, the theme of the tale is the childhood sin of disobedience. ,02476285f0673b06c7754deed4517e54c50c42b5, tom is so affected by the incident that while his sisters become fine rat catchers he is afraid of anything larger than a mouse.the theme of the tale is the childhood sin of disobedience. 
026723e23a4f1b279e20d9d2d3746a1dc4543b2d, upon whose arrival does minna finally tell the truth about her finances? ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, only when tellheim is reduced to the verge of despair and the belated arrival of minna s uncle and guardian threatens to give the whole thing away does minna relent and reveal the truth. ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, only when tellheim is reduced to the verge of despair and the belated arrival of minna's uncle and guardian threatens to give the whole thing away does minna relent and reveal the truth. 
026723e23a4f1b279e20d9d2d3746a1dc4543b2d, what does the delayed letter from the king announce? ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, at this point a delayed letter from the king is delivered. ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, at this point a delayed letter from the king is delivered. 
026723e23a4f1b279e20d9d2d3746a1dc4543b2d, why does minna pretend to be penniless and in dire straits? ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, when no argument can move him minna with the help of her maid franziska pretends that she too is penniless and in dire straits. ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, when no argument can move him  minna with the help of her maid  franziska  pretends that she  too  is penniless and in dire straits. 
026723e23a4f1b279e20d9d2d3746a1dc4543b2d, who is minna von barnhelm's missing lover? ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, the lady minna von barnhelm recognizes the ring as one of the betrothal rings which she and tellheim had exchanged and is overjoyed that her search for her missing lover is ended. ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, the lady  minna von barnhelm  recognizes the ring as one of the betrothal rings which she and tellheim had exchanged  and is overjoyed that her search for her missing lover is ended. 
026723e23a4f1b279e20d9d2d3746a1dc4543b2d, what is tellheim's last possession of worth? ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, during tellheim's absence from the inn the landlord has caused tellheim's effects to be removed ostensibly because his rooms were needed for a lady and her maid. ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, werner knowing tellheim's predicament is in hope that he will use the money as his own. 
026723e23a4f1b279e20d9d2d3746a1dc4543b2d, what is the name of tellheim's servant? ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, during tellheim's absence from the inn the landlord has caused tellheim's effects to be removed ostensibly because his rooms were needed for a lady and her maid. ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, werner knowing tellheim's predicament is in hope that he will use the money as his own. 
026723e23a4f1b279e20d9d2d3746a1dc4543b2d, who left the sealed envelope for tellheim? ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, in the removal of the major's possessions the landlord comes upon a sealed envelope marked as containing five hundred thalers. ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, in the removal of the major s possessions  the landlord comes upon a sealed envelope marked as containing five hundred thalers. 
026723e23a4f1b279e20d9d2d3746a1dc4543b2d, what does the sealed envelope the landlord finds among tellheim's possessions contain? ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, in the removal of the major's possessions the landlord comes upon a sealed envelope marked as containing five hundred thalers. ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, in the removal of the major s possessions  the landlord comes upon a sealed envelope marked as containing five hundred thalers. 
026723e23a4f1b279e20d9d2d3746a1dc4543b2d, what army was major von tellheim dishonourably discharged from? ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, wounded and dishonourably discharged from the prussian army major von tellheim finds himself waiting at a berlin hotel with his servant for the outcome of his trial threatened by financial troubles and serious bribery allegations. ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, in a final scene of celebration matters are settled to the satisfaction of everyone including franziska and paul werner who have discovered a lively interest in each other.wounded and dishonourably discharged from the prussian army  major von tellheim finds himself waiting at a berlin hotel with his servant for the outcome of his trial  threatened by financial troubles and serious bribery allegations. 
026723e23a4f1b279e20d9d2d3746a1dc4543b2d, what war precedes the events which take place? ,23fa36d9def95414a50968d216460d52f3dd3653, octavia tells antony the war will stop when he returns to his rightful place  by her side. ,23fa36d9def95414a50968d216460d52f3dd3653, octavia tells antony the war will stop when he returns to his rightful place by her side. 
026723e23a4f1b279e20d9d2d3746a1dc4543b2d, why did major von tellheim leave the prussian army? ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, wounded and dishonourably discharged from the prussian army major von tellheim finds himself waiting at a berlin hotel with his servant for the outcome of his trial threatened by financial troubles and serious bribery allegations. ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, in a final scene of celebration matters are settled to the satisfaction of everyone including franziska and paul werner who have discovered a lively interest in each other.wounded and dishonourably discharged from the prussian army  major von tellheim finds himself waiting at a berlin hotel with his servant for the outcome of his trial  threatened by financial troubles and serious bribery allegations. 
026723e23a4f1b279e20d9d2d3746a1dc4543b2d, how much money does the marked sealed envelope the landlord finds claim to have? ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, in the removal of the major's possessions the landlord comes upon a sealed envelope marked as containing five hundred thalers. ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, in the removal of the major s possessions  the landlord comes upon a sealed envelope marked as containing five hundred thalers. 
026723e23a4f1b279e20d9d2d3746a1dc4543b2d, who left the money with the major? ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, what he does not know is that the money has been left with the major by paul werner his former sergeant. ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, what he does not know is that the money has been left with the major by paul werner  his former sergeant. 
026723e23a4f1b279e20d9d2d3746a1dc4543b2d, why does tellheim not want to use the money werner leaves for him? ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, werner knowing tellheim s predicament is in hope that he will use the money as his own. ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, what he does not know is that the money has been left with the major by paul werner  his former sergeant. 
026723e23a4f1b279e20d9d2d3746a1dc4543b2d, what does tellheim pawn to pay the landlord off? ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, in reality  the landlord doubts tellheim s ability to pay  since he is already somewhat in arrears. ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, during tellheim s absence from the inn  the landlord has caused tellheim s effects to be removed  ostensibly because his rooms were needed for a lady and her maid. 
026723e23a4f1b279e20d9d2d3746a1dc4543b2d, what is the name of tellheim's lover? ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, during tellheim's absence from the inn the landlord has caused tellheim's effects to be removed ostensibly because his rooms were needed for a lady and her maid. ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, werner knowing tellheim's predicament is in hope that he will use the money as his own. 
026723e23a4f1b279e20d9d2d3746a1dc4543b2d, why does tellheim refuse to engage minna von barnhelm at first? ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, the lady  minna von barnhelm  recognizes the ring as one of the betrothal rings which she and tellheim had exchanged  and is overjoyed that her search for her missing lover is ended. ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, the lady minna von barnhelm recognizes the ring as one of the betrothal rings which she and tellheim had exchanged and is overjoyed that her search for her missing lover is ended. 
026723e23a4f1b279e20d9d2d3746a1dc4543b2d, what is the name of minna's maid? ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, only when tellheim is reduced to the verge of despair and the belated arrival of minna's uncle and guardian threatens to give the whole thing away does minna relent and reveal the truth. ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, when no argument can move him minna with the help of her maid franziska pretends that she too is penniless and in dire straits. 
026723e23a4f1b279e20d9d2d3746a1dc4543b2d, why does tellheim change his mind about not marrying minna? ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, only when tellheim is reduced to the verge of despair and the belated arrival of minna s uncle and guardian threatens to give the whole thing away does minna relent and reveal the truth. ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, under these circumstances tellheim immediately claims the privilege of marrying and protecting her. 
026723e23a4f1b279e20d9d2d3746a1dc4543b2d," ""why does minna finally relent ",026723e23a4f1b279e20d9d2d3746a1dc4543b2d, only when tellheim is reduced to the verge of despair and the belated arrival of minna s uncle and guardian threatens to give the whole thing away does minna relent and reveal the truth. ,026723e23a4f1b279e20d9d2d3746a1dc4543b2d, only when tellheim is reduced to the verge of despair and the belated arrival of minna's uncle and guardian threatens to give the whole thing away does minna relent and reveal the truth. 
